source,distribution,n,rep,method,calibration,solvency_c,rejected
betting,"Beta(20,80)",1000000,28,Efficient betting,Deterministic,0.5,False
betting,"Beta(20,80)",1000000,28,STaR betting,Uniformly randomized,0.5,False
betting,"Beta(20,80)",1000000,28,Efficient betting,Uniformly randomized,0.5,False
betting,"Beta(20,80)",1000000,28,STaR betting,Deterministic,1.0,False
betting,"Beta(20,80)",1000000,28,Efficient betting,Deterministic,1.0,False
betting,"Beta(20,80)",1000000,28,STaR betting,Uniformly randomized,1.0,False
betting,"Beta(20,80)",1000000,28,Efficient betting,Uniformly randomized,1.0,False
betting,"Beta(20,80)",1000000,29,Product betting,Deterministic,0.5,False
betting,"Beta(20,80)",1000000,29,Product betting,Uniformly randomized,0.5,False
betting,"Beta(20,80)",1000000,29,STaR betting,Deterministic,0.5,False
betting,"Beta(20,80)",1000000,29,Efficient betting,Deterministic,0.5,False
betting,"Beta(20,80)",1000000,29,STaR betting,Uniformly randomized,0.5,False
betting,"Beta(20,80)",1000000,29,Efficient betting,Uniformly randomized,0.5,False
betting,"Beta(20,80)",1000000,29,STaR betting,Deterministic,1.0,False
betting,"Beta(20,80)",1000000,29,Efficient betting,Deterministic,1.0,False
betting,"Beta(20,80)",1000000,29,STaR betting,Uniformly randomized,1.0,False
betting,"Beta(20,80)",1000000,29,Efficient betting,Uniformly randomized,1.0,False
betting,"Uniform(0.45,0.55)",1000000,0,Product betting,Deterministic,0.5,False
betting,"Uniform(0.45,0.55)",1000000,0,Product betting,Uniformly randomized,0.5,False
betting,"Uniform(0.45,0.55)",1000000,0,STaR betting,Deterministic,0.5,False
betting,"Uniform(0.45,0.55)",1000000,0,Efficient betting,Deterministic,0.5,False
betting,"Uniform(0.45,0.55)",1000000,0,STaR betting,Uniformly randomized,0.5,False
betting,"Uniform(0.45,0.55)",1000000,0,Efficient betting,Uniformly randomized,0.5,False
betting,"Uniform(0.45,0.55)",1000000,0,STaR betting,Deterministic,1.0,False
betting,"Uniform(0.45,0.55)",1000000,0,Efficient betting,Deterministic,1.0,False
betting,"Uniform(0.45,0.55)",1000000,0,STaR betting,Uniformly randomized,1.0,False
betting,"Uniform(0.45,0.55)",1000000,0,Efficient betting,Uniformly randomized,1.0,False
betting,"Uniform(0.45,0.55)",1000000,1,Product betting,Deterministic,0.5,False
betting,"Uniform(0.45,0.55)",1000000,1,Product betting,Uniformly randomized,0.5,False
betting,"Uniform(0.45,0.55)",1000000,1,STaR betting,Deterministic,0.5,False
betting,"Uniform(0.45,0.55)",1000000,1,Efficient betting,Deterministic,0.5,False
betting,"Uniform(0.45,0.55)",1000000,1,STaR betting,Uniformly randomized,0.5,False
betting,"Uniform(0.45,0.55)",1000000,1,Efficient betting,Uniformly randomized,0.5,False
betting,"Uniform(0.45,0.55)",1000000,1,STaR betting,Deterministic,1.0,False
betting,"Uniform(0.45,0.55)",1000000,1,Efficient betting,Deterministic,1.0,False
betting,"Uniform(0.45,0.55)",1000000,1,STaR betting,Uniformly randomized,1.0,False
betting,"Uniform(0.45,0.55)",1000000,1,Efficient betting,Uniformly randomized,1.0,False
betting,"Uniform(0.45,0.55)",1000000,2,Product betting,Deterministic,0.5,False
betting,"Uniform(0.45,0.55)",1000000,2,Product betting,Uniformly randomized,0.5,False
betting,"Uniform(0.45,0.55)",1000000,2,STaR betting,Deterministic,0.5,False
betting,"Uniform(0.45,0.55)",1000000,2,Efficient betting,Deterministic,0.5,False
betting,"Uniform(0.45,0.55)",1000000,2,STaR betting,Uniformly randomized,0.5,False
betting,"Uniform(0.45,0.55)",1000000,2,Efficient betting,Uniformly randomized,0.5,False
betting,"Uniform(0.45,0.55)",1000000,2,STaR betting,Deterministic,1.0,False
betting,"Uniform(0.45,0.55)",1000000,2,Efficient betting,Deterministic,1.0,False
betting,"Uniform(0.45,0.55)",1000000,2,STaR betting,Uniformly randomized,1.0,False
betting,"Uniform(0.45,0.55)",1000000,2,Efficient betting,Uniformly randomized,1.0,False
betting,"Uniform(0.45,0.55)",1000000,3,Product betting,Deterministic,0.5,False
betting,"Uniform(0.45,0.55)",1000000,3,Product betting,Uniformly randomized,0.5,False
betting,"Uniform(0.45,0.55)",1000000,3,STaR betting,Deterministic,0.5,False
betting,"Uniform(0.45,0.55)",1000000,3,Efficient betting,Deterministic,0.5,False
betting,"Uniform(0.45,0.55)",1000000,3,STaR betting,Uniformly randomized,0.5,False
betting,"Uniform(0.45,0.55)",1000000,3,Efficient betting,Uniformly randomized,0.5,False
betting,"Uniform(0.45,0.55)",1000000,3,STaR betting,Deterministic,1.0,False
betting,"Uniform(0.45,0.55)",1000000,3,Efficient betting,Deterministic,1.0,False
betting,"Uniform(0.45,0.55)",1000000,3,STaR betting,Uniformly randomized,1.0,False
betting,"Uniform(0.45,0.55)",1000000,3,Efficient betting,Uniformly randomized,1.0,False
betting,"Uniform(0.45,0.55)",1000000,4,Product betting,Deterministic,0.5,False
betting,"Uniform(0.45,0.55)",1000000,4,Product betting,Uniformly randomized,0.5,False
betting,"Uniform(0.45,0.55)",1000000,4,STaR betting,Deterministic,0.5,False
betting,"Uniform(0.45,0.55)",1000000,4,Efficient betting,Deterministic,0.5,False
betting,"Uniform(0.45,0.55)",1000000,4,STaR betting,Uniformly randomized,0.5,False
betting,"Uniform(0.45,0.55)",1000000,4,Efficient betting,Uniformly randomized,0.5,False
betting,"Uniform(0.45,0.55)",1000000,4,STaR betting,Deterministic,1.0,False
betting,"Uniform(0.45,0.55)",1000000,4,Efficient betting,Deterministic,1.0,False
betting,"Uniform(0.45,0.55)",1000000,4,STaR betting,Uniformly randomized,1.0,False
betting,"Uniform(0.45,0.55)",1000000,4,Efficient betting,Uniformly randomized,1.0,False
betting,"Uniform(0.45,0.55)",1000000,5,Product betting,Deterministic,0.5,False
betting,"Uniform(0.45,0.55)",1000000,5,Product betting,Uniformly randomized,0.5,False
betting,"Uniform(0.45,0.55)",1000000,5,STaR betting,Deterministic,0.5,False
betting,"Uniform(0.45,0.55)",1000000,5,Efficient betting,Deterministic,0.5,False
betting,"Uniform(0.45,0.55)",1000000,5,STaR betting,Uniformly randomized,0.5,False
betting,"Uniform(0.45,0.55)",1000000,5,Efficient betting,Uniformly randomized,0.5,False
betting,"Uniform(0.45,0.55)",1000000,5,STaR betting,Deterministic,1.0,False
betting,"Uniform(0.45,0.55)",1000000,5,Efficient betting,Deterministic,1.0,False
betting,"Uniform(0.45,0.55)",1000000,5,STaR betting,Uniformly randomized,1.0,False
betting,"Uniform(0.45,0.55)",1000000,5,Efficient betting,Uniformly randomized,1.0,False
betting,"Uniform(0.45,0.55)",1000000,6,Product betting,Deterministic,0.5,False
betting,"Uniform(0.45,0.55)",1000000,6,Product betting,Uniformly randomized,0.5,False
betting,"Uniform(0.45,0.55)",1000000,6,STaR betting,Deterministic,0.5,False
betting,"Uniform(0.45,0.55)",1000000,6,Efficient betting,Deterministic,0.5,False
betting,"Uniform(0.45,0.55)",1000000,6,STaR betting,Uniformly randomized,0.5,False
betting,"Uniform(0.45,0.55)",1000000,6,Efficient betting,Uniformly randomized,0.5,False
betting,"Uniform(0.45,0.55)",1000000,6,STaR betting,Deterministic,1.0,False
betting,"Uniform(0.45,0.55)",1000000,6,Efficient betting,Deterministic,1.0,False
betting,"Uniform(0.45,0.55)",1000000,6,STaR betting,Uniformly randomized,1.0,False
betting,"Uniform(0.45,0.55)",1000000,6,Efficient betting,Uniformly randomized,1.0,False
betting,"Uniform(0.45,0.55)",1000000,7,Product betting,Deterministic,0.5,False
betting,"Uniform(0.45,0.55)",1000000,7,Product betting,Uniformly randomized,0.5,False
betting,"Uniform(0.45,0.55)",1000000,7,STaR betting,Deterministic,0.5,False
betting,"Uniform(0.45,0.55)",1000000,7,Efficient betting,Deterministic,0.5,False
betting,"Uniform(0.45,0.55)",1000000,7,STaR betting,Uniformly randomized,0.5,False
betting,"Uniform(0.45,0.55)",1000000,7,Efficient betting,Uniformly randomized,0.5,False
betting,"Uniform(0.45,0.55)",1000000,7,STaR betting,Deterministic,1.0,False
betting,"Uniform(0.45,0.55)",1000000,7,Efficient betting,Deterministic,1.0,False
betting,"Uniform(0.45,0.55)",1000000,7,STaR betting,Uniformly randomized,1.0,False
betting,"Uniform(0.45,0.55)",1000000,7,Efficient betting,Uniformly randomized,1.0,False
betting,"Uniform(0.45,0.55)",1000000,8,Product betting,Deterministic,0.5,False
betting,"Uniform(0.45,0.55)",1000000,8,Product betting,Uniformly randomized,0.5,False
betting,"Uniform(0.45,0.55)",1000000,8,STaR betting,Deterministic,0.5,False
betting,"Uniform(0.45,0.55)",1000000,8,Efficient betting,Deterministic,0.5,False
betting,"Uniform(0.45,0.55)",1000000,8,STaR betting,Uniformly randomized,0.5,False
betting,"Uniform(0.45,0.55)",1000000,8,Efficient betting,Uniformly randomized,0.5,False
betting,"Uniform(0.45,0.55)",1000000,8,STaR betting,Deterministic,1.0,False
betting,"Uniform(0.45,0.55)",1000000,8,Efficient betting,Deterministic,1.0,False
betting,"Uniform(0.45,0.55)",1000000,8,STaR betting,Uniformly randomized,1.0,False
betting,"Uniform(0.45,0.55)",1000000,8,Efficient betting,Uniformly randomized,1.0,False
betting,"Uniform(0.45,0.55)",1000000,9,Product betting,Deterministic,0.5,False
betting,"Uniform(0.45,0.55)",1000000,9,Product betting,Uniformly randomized,0.5,False
betting,"Uniform(0.45,0.55)",1000000,9,STaR betting,Deterministic,0.5,False
betting,"Uniform(0.45,0.55)",1000000,9,Efficient betting,Deterministic,0.5,False
betting,"Uniform(0.45,0.55)",1000000,9,STaR betting,Uniformly randomized,0.5,False
betting,"Uniform(0.45,0.55)",1000000,9,Efficient betting,Uniformly randomized,0.5,False
betting,"Uniform(0.45,0.55)",1000000,9,STaR betting,Deterministic,1.0,False
betting,"Uniform(0.45,0.55)",1000000,9,Efficient betting,Deterministic,1.0,False
betting,"Uniform(0.45,0.55)",1000000,9,STaR betting,Uniformly randomized,1.0,False
betting,"Uniform(0.45,0.55)",1000000,9,Efficient betting,Uniformly randomized,1.0,False
betting,"Uniform(0.45,0.55)",1000000,10,Product betting,Deterministic,0.5,False
betting,"Uniform(0.45,0.55)",1000000,10,Product betting,Uniformly randomized,0.5,False
betting,"Uniform(0.45,0.55)",1000000,10,STaR betting,Deterministic,0.5,False
betting,"Uniform(0.45,0.55)",1000000,10,Efficient betting,Deterministic,0.5,False
betting,"Uniform(0.45,0.55)",1000000,10,STaR betting,Uniformly randomized,0.5,False
betting,"Uniform(0.45,0.55)",1000000,10,Efficient betting,Uniformly randomized,0.5,False
betting,"Uniform(0.45,0.55)",1000000,10,STaR betting,Deterministic,1.0,False
betting,"Uniform(0.45,0.55)",1000000,10,Efficient betting,Deterministic,1.0,False
betting,"Uniform(0.45,0.55)",1000000,10,STaR betting,Uniformly randomized,1.0,False
betting,"Uniform(0.45,0.55)",1000000,10,Efficient betting,Uniformly randomized,1.0,False
betting,"Uniform(0.45,0.55)",1000000,11,Product betting,Deterministic,0.5,False
betting,"Uniform(0.45,0.55)",1000000,11,Product betting,Uniformly randomized,0.5,False
betting,"Uniform(0.45,0.55)",1000000,11,STaR betting,Deterministic,0.5,False
betting,"Uniform(0.45,0.55)",1000000,11,Efficient betting,Deterministic,0.5,False
betting,"Uniform(0.45,0.55)",1000000,11,STaR betting,Uniformly randomized,0.5,False
betting,"Uniform(0.45,0.55)",1000000,11,Efficient betting,Uniformly randomized,0.5,False
betting,"Uniform(0.45,0.55)",1000000,11,STaR betting,Deterministic,1.0,False
betting,"Uniform(0.45,0.55)",1000000,11,Efficient betting,Deterministic,1.0,False
betting,"Uniform(0.45,0.55)",1000000,11,STaR betting,Uniformly randomized,1.0,False
betting,"Uniform(0.45,0.55)",1000000,11,Efficient betting,Uniformly randomized,1.0,False
betting,"Uniform(0.45,0.55)",1000000,12,Product betting,Deterministic,0.5,False
betting,"Uniform(0.45,0.55)",1000000,12,Product betting,Uniformly randomized,0.5,False
betting,"Uniform(0.45,0.55)",1000000,12,STaR betting,Deterministic,0.5,False
betting,"Uniform(0.45,0.55)",1000000,12,Efficient betting,Deterministic,0.5,False
betting,"Uniform(0.45,0.55)",1000000,12,STaR betting,Uniformly randomized,0.5,False
betting,"Uniform(0.45,0.55)",1000000,12,Efficient betting,Uniformly randomized,0.5,False
betting,"Uniform(0.45,0.55)",1000000,12,STaR betting,Deterministic,1.0,False
betting,"Uniform(0.45,0.55)",1000000,12,Efficient betting,Deterministic,1.0,False
betting,"Uniform(0.45,0.55)",1000000,12,STaR betting,Uniformly randomized,1.0,False
betting,"Uniform(0.45,0.55)",1000000,12,Efficient betting,Uniformly randomized,1.0,False
betting,"Uniform(0.45,0.55)",1000000,13,Product betting,Deterministic,0.5,False
betting,"Uniform(0.45,0.55)",1000000,13,Product betting,Uniformly randomized,0.5,False
betting,"Uniform(0.45,0.55)",1000000,13,STaR betting,Deterministic,0.5,False
betting,"Uniform(0.45,0.55)",1000000,13,Efficient betting,Deterministic,0.5,False
betting,"Uniform(0.45,0.55)",1000000,13,STaR betting,Uniformly randomized,0.5,False
betting,"Uniform(0.45,0.55)",1000000,13,Efficient betting,Uniformly randomized,0.5,False
betting,"Uniform(0.45,0.55)",1000000,13,STaR betting,Deterministic,1.0,False
betting,"Uniform(0.45,0.55)",1000000,13,Efficient betting,Deterministic,1.0,False
betting,"Uniform(0.45,0.55)",1000000,13,STaR betting,Uniformly randomized,1.0,False
betting,"Uniform(0.45,0.55)",1000000,13,Efficient betting,Uniformly randomized,1.0,False
betting,"Uniform(0.45,0.55)",1000000,14,Product betting,Deterministic,0.5,False
betting,"Uniform(0.45,0.55)",1000000,14,Product betting,Uniformly randomized,0.5,False
betting,"Uniform(0.45,0.55)",1000000,14,STaR betting,Deterministic,0.5,False
betting,"Uniform(0.45,0.55)",1000000,14,Efficient betting,Deterministic,0.5,False
betting,"Uniform(0.45,0.55)",1000000,14,STaR betting,Uniformly randomized,0.5,False
betting,"Uniform(0.45,0.55)",1000000,14,Efficient betting,Uniformly randomized,0.5,False
betting,"Uniform(0.45,0.55)",1000000,14,STaR betting,Deterministic,1.0,False
betting,"Uniform(0.45,0.55)",1000000,14,Efficient betting,Deterministic,1.0,False
betting,"Uniform(0.45,0.55)",1000000,14,STaR betting,Uniformly randomized,1.0,False
betting,"Uniform(0.45,0.55)",1000000,14,Efficient betting,Uniformly randomized,1.0,False
betting,"Uniform(0.45,0.55)",1000000,15,Product betting,Deterministic,0.5,False
betting,"Uniform(0.45,0.55)",1000000,15,Product betting,Uniformly randomized,0.5,False
betting,"Uniform(0.45,0.55)",1000000,15,STaR betting,Deterministic,0.5,False
betting,"Uniform(0.45,0.55)",1000000,15,Efficient betting,Deterministic,0.5,False
betting,"Uniform(0.45,0.55)",1000000,15,STaR betting,Uniformly randomized,0.5,False
betting,"Uniform(0.45,0.55)",1000000,15,Efficient betting,Uniformly randomized,0.5,False
betting,"Uniform(0.45,0.55)",1000000,15,STaR betting,Deterministic,1.0,False
betting,"Uniform(0.45,0.55)",1000000,15,Efficient betting,Deterministic,1.0,False
betting,"Uniform(0.45,0.55)",1000000,15,STaR betting,Uniformly randomized,1.0,False
betting,"Uniform(0.45,0.55)",1000000,15,Efficient betting,Uniformly randomized,1.0,False
betting,"Uniform(0.45,0.55)",1000000,16,Product betting,Deterministic,0.5,False
betting,"Uniform(0.45,0.55)",1000000,16,Product betting,Uniformly randomized,0.5,False
betting,"Uniform(0.45,0.55)",1000000,16,STaR betting,Deterministic,0.5,False
betting,"Uniform(0.45,0.55)",1000000,16,Efficient betting,Deterministic,0.5,False
betting,"Uniform(0.45,0.55)",1000000,16,STaR betting,Uniformly randomized,0.5,False
betting,"Uniform(0.45,0.55)",1000000,16,Efficient betting,Uniformly randomized,0.5,False
betting,"Uniform(0.45,0.55)",1000000,16,STaR betting,Deterministic,1.0,False
betting,"Uniform(0.45,0.55)",1000000,16,Efficient betting,Deterministic,1.0,False
betting,"Uniform(0.45,0.55)",1000000,16,STaR betting,Uniformly randomized,1.0,False
betting,"Uniform(0.45,0.55)",1000000,16,Efficient betting,Uniformly randomized,1.0,False
betting,"Uniform(0.45,0.55)",1000000,17,Product betting,Deterministic,0.5,False
betting,"Uniform(0.45,0.55)",1000000,17,Product betting,Uniformly randomized,0.5,False
betting,"Uniform(0.45,0.55)",1000000,17,STaR betting,Deterministic,0.5,True
betting,"Uniform(0.45,0.55)",1000000,17,Efficient betting,Deterministic,0.5,True
betting,"Uniform(0.45,0.55)",1000000,17,STaR betting,Uniformly randomized,0.5,True
betting,"Uniform(0.45,0.55)",1000000,17,Efficient betting,Uniformly randomized,0.5,True
betting,"Uniform(0.45,0.55)",1000000,17,STaR betting,Deterministic,1.0,True
betting,"Uniform(0.45,0.55)",1000000,17,Efficient betting,Deterministic,1.0,True
betting,"Uniform(0.45,0.55)",1000000,17,STaR betting,Uniformly randomized,1.0,True
betting,"Uniform(0.45,0.55)",1000000,17,Efficient betting,Uniformly randomized,1.0,True
betting,"Uniform(0.45,0.55)",1000000,18,Product betting,Deterministic,0.5,False
betting,"Uniform(0.45,0.55)",1000000,18,Product betting,Uniformly randomized,0.5,False
betting,"Uniform(0.45,0.55)",1000000,18,STaR betting,Deterministic,0.5,False
betting,"Uniform(0.45,0.55)",1000000,18,Efficient betting,Deterministic,0.5,False
betting,"Uniform(0.45,0.55)",1000000,18,STaR betting,Uniformly randomized,0.5,False
betting,"Uniform(0.45,0.55)",1000000,18,Efficient betting,Uniformly randomized,0.5,False
betting,"Uniform(0.45,0.55)",1000000,18,STaR betting,Deterministic,1.0,False
betting,"Uniform(0.45,0.55)",1000000,18,Efficient betting,Deterministic,1.0,False
betting,"Uniform(0.45,0.55)",1000000,18,STaR betting,Uniformly randomized,1.0,False
betting,"Uniform(0.45,0.55)",1000000,18,Efficient betting,Uniformly randomized,1.0,False
betting,"Uniform(0.45,0.55)",1000000,19,Product betting,Deterministic,0.5,False
betting,"Uniform(0.45,0.55)",1000000,19,Product betting,Uniformly randomized,0.5,False
betting,"Uniform(0.45,0.55)",1000000,19,STaR betting,Deterministic,0.5,False
betting,"Uniform(0.45,0.55)",1000000,19,Efficient betting,Deterministic,0.5,False
betting,"Uniform(0.45,0.55)",1000000,19,STaR betting,Uniformly randomized,0.5,False
betting,"Uniform(0.45,0.55)",1000000,19,Efficient betting,Uniformly randomized,0.5,False
betting,"Uniform(0.45,0.55)",1000000,19,STaR betting,Deterministic,1.0,False
betting,"Uniform(0.45,0.55)",1000000,19,Efficient betting,Deterministic,1.0,False
betting,"Uniform(0.45,0.55)",1000000,19,STaR betting,Uniformly randomized,1.0,False
